,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef
428,-129061.5071,-562359.6207,-524328.3701,-4772250.054,-7770204.45,-24316696.6,-6367179.736,-2746810.043,-3426113.561,-180046903.6,-220277243.3,-300775361.4,-451633697.3,-757596513.8,-1383905690,-2743515601,-5439219010,-11319982421,-23526142900,2347727.032,3638784.659,28598841.06,-79368.1498,-138390.44,-262300.3246,-541864.9512,-1106713.98,-2383561.012,-5107453.379
429,1.4502,3.8408,-0.79895,-72.5484,-177.1204,-108.3477,-1394.277,-30.2957,-840.2383,-37121117.57,-44686047.39,-59058911.65,-85424034.85,-138506633.8,-247594850.5,-489187722.8,-960778420.8,-2008892207,-4192451863,346091.8746,717926.7662,5902500.152,-58147.3933,-99876.3868,-187511.9547,-386366.2066,-787096.6588,-1699551.402,-3649818.837
430,1.2206,5.0859,7.1532,-53.8621,-157.0886,-0.3153,-248.5335,-444.7996,-7270.565,-37173296.2,-44894552.28,-59615130.49,-86723997.26,-141355187.3,-253600831.4,-501530497.3,-986187872.8,-2061874499,-4302726194,352974.8191,725761.3417,5997564.568,-58342.4406,-100323.8281,-188493.2648,-388453.2909,-791525.3724,-1709041.203,-3670062.499
431,2.0452,7.3469,-53.3338,-141.3082,-32.158,-6.5152,-30.6523,-4.4393,-500.4453,-35997724.78,-43384148.92,-57428540.7,-83196498.04,-135100398.3,-241785255.1,-477818569.7,-938667448.4,-1962783000,-4096459828,340329.5036,699936.4986,5772537.539,-57805.0001,-99327.9594,-186538.1106,-384392.6889,-783137.9621,-1691068.368,-3631721.527
432,12.6844,-29.2325,-212.8143,-4904.9973,-6495.5405,-92.9778,-872.2636,-1699.8962,-17811.6824,-150922358,-180200408,-236381340.9,-339383105.6,-546365608.2,-970907309.6,-1909823843,-3733714773,-7780595665,-16187480246,1263331.228,2600602.773,21384872.02,-77628.266,-132726.7553,-248272.2981,-510081.1627,-1036467.476,-2233450.416,-4787931.288
433,-9.3267,-100.8399,-40.9472,-12901.2239,-966.0237,-612.5019,-9510.7406,-3681.733,-40756.5112,-167639730.6,-199951621.5,-262015264.5,-375713209.1,-604250321.8,-1072467845,-2109149040,-4121516974,-8586781756,-17860967874,1385024.616,2872272.648,23532417.03,-79191.8411,-135346.3498,-253071.7187,-519850.5981,-1056112.884,-2275475.545,-4877449.741
434,11.5571,-4.2597,-245.4019,-35298.4476,-1008.8953,-1647.9071,-10526.5241,-7110.9594,-106074.8378,-178889603.9,-213178117.7,-279071160.8,-399479522.7,-642009653.5,-1139025959,-2238549168,-4371244410,-9105838883,-18938148279,1489057.313,3039327.364,25012243.39,-80141.9842,-136935.3804,-255997.9227,-525752.8212,-1067891.919,-2300670.755,-4931113.241
435,4.5164,10.9002,-229.8914,-1369.2058,-2844.8692,-244.544,-1400.755,-737.7246,-14550.7442,-75747532.8,-91069842.57,-120352656.7,-174253420.1,-282878987.2,-506039845.2,-998630839.9,-1959727675,-4090096895,-8521437381,671409.4193,1387165.083,11440051.4,-67810.9689,-116305.8068,-218095.0327,-448781.8133,-913276.1765,-1969809.811,-4226133.72
436,6.7727,-21.7551,-167.3855,-1283.2688,-936.7476,-394.0932,-616.5192,-762.0546,-1773.3387,-77667869.59,-93427992.73,-123639656.4,-179236357.9,-291291273.8,-521185547.7,-1028784924,-2018572398,-4212604031,-8776125910,695878.4841,1431342.355,11808280.63,-68210.4812,-117010.3351,-219412.4398,-451497.4094,-918738.801,-1981504.65,-4251063.379
437,8.2739,-3.0825,-408.4084,-3863.8586,-1509.9179,-2466.0333,-16589.685,-6214.9354,-135881.9308,-73791716.3,-88231691.04,-115892394.8,-166376138.6,-267939585.8,-476237463.8,-938154172.2,-1834778251,-3829920175,-7980276993,668419.2932,1354140.694,11143584.03,-67149.5843,-114994.5152,-215374.4994,-443064.8728,-901097.1077,-1943733.82,-4170540.714
438,2.6219,-83.7996,-1122.8141,-2724.1045,-831.4135,-1253.7594,-41478.079,-9868.335,-317380.648,-18208463.91,-22125241.1,-29468684.11,-42992715.89,-70472980.63,-127036333.5,-251568184.8,-496921233.7,-1040884095,-2175253322,172591.6292,368635.1286,3036061.889,-49585.3712,-85541.6617,-161132.0525,-332540.2821,-678963.6414,-1467730.636,-3155018.67
439,7.281,-15.1033,-835.2863,-2280.1568,-519.1535,-523.432,-6732.184,-1374.4482,-1351.2661,-26017796.14,-31555500.02,-42126062.15,-61554833.23,-100822864.7,-181585295.2,-359908937.2,-708745709.5,-1483139736,-3097581108,263001.1707,532053.7994,4411051.056,-53974.169,-93004.9095,-175023.5947,-361075.0321,-736312.943,-1590706.757,-3417575.526
440,2.9923,1.2067,-22.9907,-4913.9459,-2501.3494,-299.4038,-2413.7027,-1917.7821,-42654.1292,-28706501.86,-34789760.86,-46360883.53,-67739734.94,-110828790.1,-199398738.3,-394803530.3,-777710391.8,-1627037154,-3397208267,277377.5183,573706.9022,4745014.896,-55176.2829,-95025.4246,-178743.8107,-368600.6513,-751612.1896,-1623502.009,-3487554.136
441,8.7971,8.9886,-20.6563,-52.0115,-176.1946,-81.4951,-292.7238,-30.4343,-1303.3956,-240986115.2,-287708749.9,-377700310.9,-543096385.5,-875935402.2,-1557776702,-3062705938,-5986298573,-12461534520,-25900938167,1954314.735,4026209.159,33148890.78,-85017.0988,-145269.68,-271562.9004,-557526.4555,-1132238.828,-2438280.91,-5224168.287
442,14.5595,-48.047,-169.6288,-223.479,-174.5062,-266.1723,-2427.6805,-341.2951,-9970.423,-249857780.9,-298551572.7,-392361431.9,-565050911,-912631608.3,-1624772177,-3194907018,-6247752942,-13004584599,-27027295379,2015918.479,4163158.767,34301572.08,-85656.9246,-146389.7874,-273692.7665,-561883.6993,-1141138.043,-2457308.769,-5264682.695
443,12.9141,-33.6426,-316.7241,-2512.4022,-4557.4957,-785.5264,-4689.3233,-14.4483,-1620.7238,-223690294.5,-267211424.1,-350965598,-505017315.3,-815074425.1,-1450577117,-2852931560,-5579192008,-11615862953,-24146676743,1814593.572,3754644.677,30895245.88,-83848.7897,-143313.3043,-267973.1648,-550243.929,-1117643.661,-2407072.333,-5157714.638
444,-50254.0646,-28704.1623,-72719.763,-286716.7759,-994484.3969,-191768.4037,-296672.8162,-88795.0388,-130211.4162,-66543116.38,-80764145.4,-108220960.5,-159061470.7,-262221225.7,-473439014.8,-942280382.7,-1859292794,-3880768734,-8085992095,632896.109,1340176.533,10704984.49,-66171.8362,-114113.291,-214730.337,-443031.6391,-903062.2091,-1947933.157,-4179484.23
445,5.5432,-15.4674,-140.099,-3184.1831,-3522.9985,-3505.2997,-48885.248,-5822.7563,-6800.5924,-76297788.67,-91084718.38,-119195509.6,-170649496.8,-273934876,-485887602.4,-956328269.5,-1871521757,-3906433442,-8139660308,645902.312,1367935.283,11133753.51,-67509.9847,-115528.9564,-216277.7933,-444832.8338,-904793.2656,-1951647.791,-4187418.347
446,5.1152,5.5967,-305.5827,-6710.5031,-965.0656,-1185.8105,-3831.0259,-5216.2162,-55033.5555,-74089970.44,-89337333.61,-118565625.1,-172530838.4,-281362605,-504892385.9,-997427993.1,-1959865196,-4090365778,-8521888071,663975.3296,1371794.543,11337925.91,-67664.9585,-116168.84,-217980.1107,-448645.5609,-913241.1166,-1969734.336,-4225970.461
447,5.4677,11.3856,-14.7329,-2177.3933,-658.9555,-496.4442,-146.3879,-111.6041,-3139.9079,-211851392.9,-253017890.5,-332238141.4,-477730691.8,-770471372.9,-1370520879,-2695257680,-5269078229,-10971590370,-22810037238,1736219.44,3573288.629,29418030.63,-82963.653,-141796.9761,-265137.5689,-544454.2163,-1105883.588,-2381924.26,-5104162.6
448,0.11423,1.1403,-679.0779,-2171.8125,-4890.3008,-1008.2688,-966.1841,-1913.898,-13623.0549,-207770978.5,-247739404.6,-324556847.1,-465423159.7,-748633147.8,-1329393181,-2612632223,-5104189624,-10628989783,-22099170164,1695519.603,3484946.527,28681257.1,-82547.1919,-141022.6623,-263618.7322,-541290.7529,-1099363.251,-2367980.243,-5074467.721
449,3.1827,1.4913,-26.3557,-488.1007,-238.8607,-176.8162,-984.9281,-236.262,-5286.1517,-213796314.9,-255569652.8,-336086454.4,-484166915.7,-782082178.8,-1392566094,-2739706804,-5357611933,-11155528882,-23191651174,1764546.604,3621763.122,29846885.71,-83176.9549,-142199.7169,-265933.7478,-546118.0427,-1109305.942,-2389242.873,-5119747.596
450,2.5939,9.8477,-96.7664,-719.4349,-1034.4359,-72.4229,-1555.3913,-812.8362,-19597.1411,-36725078.98,-44153133.09,-58284043.99,-84082434.37,-136061537.9,-242825060.4,-479627243.6,-940810794.9,-1967248074,-4105698228,349823.4724,714938.9052,5882780.905,-57937.9684,-99476.8436,-186700.8948,-384682.2073,-783472.2841,-1691784.557,-3633246.996
451,3.3507,11.7148,-108.1083,-1736.1719,-1818.5306,-343.2547,-601.4989,-284.693,-1235.9095,-37842001.55,-45522404.1,-60109075.52,-86857276,-140723814.8,-251320174.1,-496170994.9,-973943542.3,-2036343695,-4249598354,352820.0388,727547.9358,5992951.935,-58360.8345,-100223.9215,-188121.5031,-387550.606,-789400.0324,-1704487.098,-3660348.172
452,4.0692,11.1972,-50.013,-1255.4309,-1879.3244,-1603.7339,-6660.6405,-1661.3179,-19755.3875,-39866670.48,-47894392.13,-63101318.02,-91006143.92,-147128552.1,-262439135.5,-517615641.1,-1015777516,-2123567595,-4431116638,362910.3502,754335.7426,6204170.553,-58966.5986,-101204.9935,-189897.2788,-391101.6611,-796549.8187,-1719807.129,-3693027.552
453,-18581.8237,-27377.8036,-89907.0782,-137230.2183,-65731.168,-2859.5193,-3360.608,-5062.6161,-78723.0617,-67895090.14,-81684997.92,-107990049.3,-156655935.4,-254894208.2,-457368944.7,-903304016.3,-1775171118,-3705804992,-7722366839,606303.9411,1244435.83,10314369.98,-66223.3154,-113723.4629,-213520.546,-439545.6738,-894930.7365,-1930530.683,-4142396.216
454,14.0178,-118.6065,-1283.0529,-5015.5587,-3441.8413,-7075.1459,-70151.9775,-2657.1157,-75251.6369,-70875803.82,-84908952.83,-111608003.2,-160674203.8,-259382425.7,-461997120.5,-910332572,-1784969147,-3726217485,-7764822995,603497.8552,1282678.24,10466667.9,-66660.0585,-114221.5318,-214029.8064,-440341.0356,-896062.3211,-1932954.089,-4147563.185
455,-177278.0436,-355236.0742,-816710.7314,-382374.7611,-335268.4887,-488943.342,-996181.7115,-200877.5288,-5276585.228,-57174722.07,-67488238.86,-86894362.1,-118934099.9,-187651609.2,-328480716.2,-646220037.7,-1251988316,-2615405566,-5445399702,608768.8053,1120200.606,8950386.202,-61165.5105,-104408.3945,-195058.2024,-401487.921,-815314.8549,-1759985.079,-3778351.874
456,1.5018,4.8456,5.8142,-46.8996,-55.364,-7.4703,-29.4723,-59.7827,-446.8392,-42108028.25,-50759311.59,-67260220.73,-97599157.52,-158712933.1,-284254565.9,-561822607.3,-1103720351,-2306920094,-4812797422,395638.4603,813046.0753,6707549.921,-59889.2349,-102900.3007,-193217.2145,-398066.6996,-810832.9501,-1750410.138,-3758308.696
457,2.1422,6.2724,-0.98526,-42.1938,-46.1278,-276.6711,-1818.3785,-1367.0294,-4223.8763,-40110545.97,-48488182.79,-64497792.67,-93987669.7,-153462540.3,-275718525.1,-545550965.9,-1072987207,-2242844954,-4679426188,383831.523,784148.4164,6489792.016,-59391.2952,-102145.4766,-191944.7748,-395558.6787,-805955.6883,-1739960.359,-3736018.492
458,2.923,4.7047,-3.3213,-50.3013,-71.6734,-26.8105,-16.6413,-1.058,-286.5423,-40252669.17,-48476822.29,-64157126.41,-92931975.29,-150864820.3,-269903513,-533411512,-1047506140,-2189727767,-4568884986,378885.4267,779429.7667,6419191.462,-59245.1078,-101767.8606,-191064.4021,-393655.8577,-801835.8175,-1731133.476,-3717190.577
459,0.90304,3.0363,1.907,-253.2726,-556.3523,-97.9431,-1621.2902,-73.2709,-4612.2983,-22475182.61,-27141264.65,-36002419.61,-52227726.27,-84874069.25,-152081981.3,-301067696.8,-591924687.6,-1239306564,-2589512438,225191.1668,458626.2345,3783577.985,-51970.0682,-89424.4789,-168144.3275,-346883.6228,-707278.493,-1528456.959,-3284712.893
460,0.77784,4.0854,5.9791,-795.3109,-39.398,-1113.0109,-999.9421,-858.288,-1121.849,-29678589.99,-35687935.29,-47072317.93,-67904802.41,-109798684.3,-195881385.7,-386788651.2,-759154502.7,-1588327230,-3316693351,281399.3908,580877.7144,4775714.359,-55214.4236,-94835.3803,-178050.392,-366961.75,-747685.5764,-1615085.699,-3469600.597
461,1.0463,4.8457,1.8633,-1026.3586,-415.0244,-20.6512,-266.5567,-14.3495,-957.6204,-32169006.27,-38813239.19,-51445879.53,-74651258.41,-121403751.3,-217505936.8,-430180770.7,-845685377,-1768852316,-3692663648,306901.901,633866.9491,5221566.646,-56414.9027,-96998.6706,-182246.3169,-375677.9028,-765607.1966,-1653498.694,-3551565.798
462,1.0332,4.3302,5.002,-751.997,-1768.0461,-535.871,-1839.7996,-614.7996,-5260.8839,-16848011.86,-20474625.01,-27357145.9,-40038231.8,-65615560.54,-118228674.8,-234682557.2,-462957330.7,-969971020.8,-2028041969,171704.8195,356986.4887,2938197.982,-48795.4239,-84191.0074,-158598.5994,-327537.8291,-668582.8658,-1445467.875,-3107538.95
463,0.74879,4.2099,6.117,-33.156,-543.8645,-10.7725,-1028.648,-932.5705,-24384.1998,-16814776.33,-20415793.48,-27234664.72,-39807175.22,-65160945.98,-117400127.5,-232780344.1,-459176088.1,-962070137.2,-2011516571,169710.4893,350338.1014,2899713.357,-48728.4733,-84051.7263,-158334.3757,-326908.456,-667294.3148,-1442703.675,-3101632.292
464,1.5987,6.8333,-89.9056,-5267.2818,-5066.8367,-419.8905,-4041.2573,-238.3846,-232.9526,-17177279.01,-20857427.49,-27849010.86,-40694375.38,-66673430.55,-120062470.3,-238088097.3,-469145843.5,-982901144.4,-2055022485,179073.414,362292.0724,3004715.446,-48981.8814,-84509.1094,-159175.2275,-328644.1618,-670653.4067,-1449909.446,-3117024.259
465,2.0815,11.6941,-93.3557,-51.3681,-325.2575,-195.8745,-1400.063,-1670.193,-25495.2211,-28279421.32,-34271590.67,-45681815.04,-66748027.81,-109230805.8,-196562592.6,-389346742.6,-767002896.6,-1604698271,-3350721929,274619.5238,567934.6993,4694508.143,-54996.0904,-94719.3994,-178177.9982,-367474.6067,-749335.1149,-1618621.223,-3477141.308
466,3.5442,9.32,-7.1132,-5882.2903,-1892.8868,-35862.842,-693490.3492,-42479.0144,-1405663.078,-32092158.89,-38780479.45,-51786624.23,-75259980.55,-122816481.3,-220823441.7,-437895246.5,-856724732.8,-1791746939,-3737676180,383426.4561,713691.1391,5744649.74,-56455.1284,-97135.3824,-182630.0799,-376675.2585,-767032.2296,-1656546.412,-3557960.03
467,4.5992,6.7999,-136.8403,-321.4382,-561.9679,-75.7801,-138.5812,-37.1296,-303.1121,-38227006.49,-46103462.7,-61123737.6,-88742004.22,-144370161.9,-258614934,-511234233.2,-1004515419,-2100092391,-4382306737,362747.1499,744177.232,6143252.157,-58641.9013,-100790.8302,-189299.6029,-390067.9545,-794666.4746,-1715771.933,-3684421.786
468,-3511502.533,-2988435.508,-2291410.145,-648352.172,-1023024.417,-1125060.742,-14267524.67,-982570.9958,-9809982.891,-676439426.4,-788984598.2,-1005498750,-1394656539,-2186555348,-3806830767,-7413860397,-14399805778,-29918736773,-62062235037,4107582.387,9888442,74325483.41,-98533.9946,-166383.3175,-308317.7127,-630660.5106,-1276948.964,-2747570.402,-5882489.059
469,-1406851.044,-2705476.952,-3507695.934,-2064982.305,-6818284.927,-8451108.676,-114041477.4,-7873354.899,-137954034.1,-79988218.44,-107496371.2,-163756525.6,-251246844.4,-451499283.8,-857763823.3,-1729535142,-3262805425,-6787086926,-13925091032,2876413.841,5619817.783,25024176.03,-68426.8442,-119468.2629,-226753.2439,-468938.9132,-953668.6414,-2056137.807,-4408478.488
470,-9996449.221,-14031583.05,-16232136.71,-9292885.359,-7675661.703,-1427646.304,-9843327.463,-1319024.966,-1330663.718,-120097817,-118141357.5,-121493914.4,-143777620.8,-194377104.5,-305131631.7,-583063253,-1098689764,-2293950682,-4783177418,521383.8222,1454865.808,7660970.734,-53732.1463,-87998.4546,-159529.0616,-325600.8539,-656771.7919,-1419917.044,-3052739.193
471,0.5366,4.1822,2.8199,-298.914,-285.8435,-42.7625,-389.2905,-4.4976,-546.5318,-19991568.24,-24187434.13,-32150979.99,-46758786.31,-76194042.26,-136731198.4,-270851834.8,-532981571.8,-1116232266,-2333000306,202324.4304,413350.6745,3410286.07,-50637.3588,-87212.075,-164077.216,-338603.3103,-690629.6964,-1492754.675,-3208499.736
472,0.9319,6.0135,-0.32251,-197.2815,-510.5665,-207.1061,-355.7628,-266.8547,-5063.017,-19839423.42,-24052001.76,-32049500.12,-46767644.72,-76450626.06,-137501564.7,-272541112.7,-537014168.5,-1124651609,-2350534980,198816.1819,410432.1052,3386999.95,-50638.0458,-87278.148,-164286.8576,-339079.5737,-691805.226,-1495275.541,-3213880.175
473,0.77277,4.1572,1.1263,-11.1557,-101.6343,-454.7675,-7630.9641,-70.5069,-5350.4327,-19801726.86,-23930537.7,-31731274.77,-46058715.24,-74894423.03,-134199305.9,-265744136.2,-523146601.9,-1095692670,-2290167331,192534.2361,405371.988,3317910.325,-50456.358,-86860.1753,-163364.1157,-337115.0446,-687681.5674,-1486431.967,-3195000.328
474,-21810.4861,-85490.2459,-90500.1993,-206209.0197,-26847.3216,-60435.7174,-199522.0394,-6703.7931,-57304.209,-73411497.85,-88382499.7,-117209838,-170440359.7,-278781954.5,-501589649.6,-989547875.2,-1943109727,-4055477858,-8449362917,689783.7434,1351567.118,11266630.56,-67354.5564,-115823.865,-217586.0378,-447738.4078,-911389.9344,-1965770.691,-4217520.302
475,5.5559,5.1552,-242.2313,-358.6131,-610.2366,-236.2132,-4664.046,-636.8242,-24542.0468,-78791250.18,-94671254.36,-125004143.5,-180867579,-293334680.1,-524187371.8,-1033862786,-2028142775,-4232527521,-8817472461,691660.6733,1434251.619,11814611.21,-68339.604,-117178.7098,-219668.604,-451944.5715,-919607.5937,-1983364.575,-4255026.593
476,7.102,6.6786,-840.6032,-992.9688,-411.0785,-151.5852,-1445.5193,-501.8528,-10579.1467,-84285482.16,-101278577.6,-133801854.3,-193694710.2,-314342256.8,-561929375.7,-1108501674,-2174377723,-4536932968,-9450190638,741700.4371,1532901.222,12634821.75,-69318.1987,-118854.0485,-222797.7436,-458352.8334,-932552.1673,-2011075.534,-4314092.898
477,5.1829,10.8792,-20.1997,-40.1443,-302.0129,-5.6126,-81.4156,-101.823,-811.2483,-52965223.73,-63613682.65,-83914941.69,-121126346.9,-196010684.1,-349815090.3,-690336366.9,-1353903087,-2828330841,-5897708364,483189.9636,995577.6887,8192769.791,-62774.9788,-107688.3954,-201973.7632,-415838.2433,-846512.0674,-1826841.189,-3921316.407
478,5.1729,-21.0299,-7.6126,-453.9356,-838.5394,-812.1523,-827.4782,-0.67466,-780.6084,-59694686.73,-71722731.12,-94709754.28,-136905832.4,-221797913.2,-396236338.8,-781993937.6,-1533770376,-3203057910,-6677146484,544595.3504,1114643.866,9194181.173,-64445.4993,-110549.4061,-207336.2751,-426804.5467,-868715.4528,-1874394.878,-4022717.606
479,3.2986,1.871,0.048114,-237.6458,-83.7063,-706.784,-1796.8695,-3264.5964,-29767.8119,-54273172.84,-65550742.2,-87126884.37,-126960334.4,-207276464.7,-372267847.3,-735928290,-1446910259,-3022096962,-6300684107,502521.3923,1031257.235,8540322.329,-63409.7354,-108970.2346,-204630.2287,-421422.4309,-858259.1745,-1852000.833,-3974964.856
480,4.0721,10.6235,-124.4403,-144.478,-481.4472,-108.8274,-1200.5156,-352.4419,-12813.4842,-64900158.85,-77903443.45,-102784002.7,-148383679.1,-240149126.6,-428481003.1,-845327663,-1656794709,-3459300436,-7209985676,589729.6621,1207452.824,9944286.155,-65558.1203,-112412.2786,-210743.3741,-433734.8966,-882607.1079,-1904143.229,-4086143.596
481,1.8912,6.6506,-0.53129,-533.5273,-283.4891,-224.6021,-3759.128,-50.1793,-27.8008,-69618292.98,-83525592.22,-110078597.8,-158820245.7,-256931206.4,-458244979.5,-903809787.3,-1771858038,-3698927048,-7708276588,616609.9732,1280575.753,10513899.99,-66506.3144,-114010.4842,-213696.2581,-439744.9523,-894810.7276,-1930274.514,-4141855.157
482,2.5856,10.0439,-106.4901,-618.8999,-835.578,-40.0799,-672.3677,-493.8804,-14273.8204,-77929523.27,-93416901.37,-123056476.5,-177374510.7,-286641668.3,-510932436.1,-1007345349,-1973218789,-4118185603,-8579826746,694309.0458,1424609.535,11724095.36,-68062.8639,-116623.8485,-218525.1378,-449575.1678,-914543.0649,-1972522.136,-4231915.472
483,6.129,9.8416,-212.1601,-1521.1579,-594.3444,-611.6779,-1159.585,-499.925,-640.8512,-54866186.51,-65845273.72,-86743304.65,-125066607.9,-202202070.4,-360536981.7,-711020702.4,-1394051649,-2911981864,-6071722308,494563.5335,1022204.36,8409352.416,-63207.6622,-108402.6168,-203263.9817,-418418.5585,-851682.7634,-1837916.052,-3944933.189
484,5.5709,12.903,-134.2493,-680.7244,-1269.0422,-1305.7944,-6425.3749,-1248.5166,-9581.9472,-56453037.91,-68045986.26,-90267593.47,-131119365.6,-213413934,-382353949.3,-755727797.6,-1483670826,-3098687977,-6460048164,529310.669,1077983.582,8899888.973,-63851.9602,-109650.8784,-205790.9271,-423780.0911,-862769.8034,-1861661.48,-3995566.15
485,2.8455,7.43,-23.8501,-124.818,-293.1236,-323.231,-5715.228,-473.8185,-20305.1651,-52698562.48,-63419520.45,-83844491.52,-121427652.6,-197089348.9,-352511799.8,-696021023.4,-1366832720,-2855269151,-5953690143,475563.3523,990073.5852,8147769.208,-62807.9737,-107813.0483,-202298.6441,-416547.5958,-848180.1096,-1830413.86,-3928933.365
486,18.5031,-104.8372,-303.3889,-352.6568,-1630.316,-113.422,-132.5581,-243.2896,-2299.7807,-129292506.3,-154981812.4,-204309475.3,-295063860.5,-477806197,-852637723.6,-1679753194,-3290236541,-6858453212,-14272859627,1103993.655,2272035.459,18737513.85,-75505.6709,-129283.3892,-242081.9989,-497599.0594,-1011622.519,-2180295.756,-4674692.861
