,mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta
381,9.3517,13.652000000000001,6.2413,1.6297,2.798,-2.2769999999999997,-0.50455,-2.2536,-0.61843,1.7038,1.1622,-1.4217,0.27901,0.66813,-0.0011448,-0.006153499999999999,-0.0012465,-0.0014029000000000001,0.0049562,0.00064068,0.00045968,-0.0032258000000000005,0.004229600000000001,-0.0022704,0.0027300999999999996,-0.0011488,0.005472100000000001,-0.002779,0.00011538,-0.00095953,0.0013449000000000002,-0.0018526,0.0022984000000000004,-0.0018345,0.0017005,-0.0012699999999999999,0.0013360999999999998,-0.00073035,0.0012928,-0.00095439,0.00055595,-0.00020454,0.2847,0.79096,0.6560600000000001,0.46692,0.62425,0.56526,0.45219,0.48883000000000004,0.41131,0.30246999999999996,0.33199,0.34141,0.27435,0.22683000000000003,0.045575,0.096638,0.1013,0.068241,0.083009,0.081594,0.067781,0.07127,0.063898,0.048752,0.054724,0.050405,0.040395,0.034663,0.0193,0.047626999999999996,0.052687,0.034287,0.042463,0.038352,0.034057,0.035834,0.030324,0.023799,0.027232,0.027031,0.01963,0.016474000000000003
382,9.3353,14.2819,6.546,0.70505,2.0768,-2.2319,-0.16168,-1.844,-0.91795,0.86749,0.99869,-1.1072,0.57457,0.30556,0.0012575,0.0061519,0.00078808,-0.0030558000000000004,-0.0013769,-0.00037857,-0.00020155,0.0021368000000000003,-0.00017873,0.00049621,0.00098839,-0.0046027,0.00036782,0.0015716,-0.00020553,-0.0012368000000000001,0.00012696,-0.00034189999999999996,0.00043963,-0.00079558,0.00088155,-0.00086275,0.00015216,-0.00040312,7.82e-05,-0.00014834,0.0007315,-7.7e-05,0.24255,0.7237399999999999,0.72605,0.677,0.64637,0.5653199999999999,0.60617,0.52494,0.35384,0.37432,0.32389,0.37945999999999996,0.28315,0.26392,0.039846,0.10612,0.095421,0.089045,0.073266,0.067838,0.082758,0.075409,0.045262000000000004,0.049970999999999995,0.046164,0.05676900000000001,0.047504000000000005,0.039201,0.015707,0.048123,0.051392999999999994,0.049276,0.038342,0.036951,0.040287,0.039275,0.023995,0.024561000000000003,0.024483,0.027272,0.024284,0.019497999999999998
383,9.3967,14.8423,7.0913,-0.45035,1.8473,-1.3871,-0.25267,-2.1533,-0.6421399999999999,0.9284,0.33216999999999997,-0.12619,0.10824,-0.20465999999999998,0.0022481,0.0073988,-0.0014301,-0.0017873000000000001,-0.008713799999999999,0.0049741,-0.0040936,0.00061533,-0.00074006,-0.0023965999999999996,-0.0047386,0.003742,-0.0022504,-0.0011329,-0.00039693,0.00052991,-0.0011958000000000001,0.00019439999999999998,-0.00071166,0.00046347,0.00015065,-7.900000000000001e-05,0.00026812,0.00021324,0.00043244,-0.00029588,0.0003239,1.31e-05,0.20508,0.71211,0.8325799999999999,0.70554,0.69287,0.5526399999999999,0.46948999999999996,0.41216,0.34433,0.25186,0.2745,0.31779,0.22080999999999998,0.23731,0.045344,0.12032000000000001,0.13773,0.10475,0.10312,0.08565299999999999,0.073624,0.059102999999999996,0.05438099999999999,0.030300999999999998,0.038945,0.038008,0.032721,0.034551,0.019783000000000002,0.053549,0.063584,0.049283,0.048625,0.043472000000000004,0.036543,0.029082999999999998,0.026000000000000002,0.0164,0.020380000000000002,0.018762,0.016572999999999997,0.016797
384,9.7595,15.015,5.4091,-0.2575,0.7278899999999999,-3.7298,0.30258,-3.3673,-1.2958,1.355,0.48599,-0.6019399999999999,-0.2496,-0.7350800000000001,0.00080786,-0.008843,0.00090704,0.0013579,-0.0039091,-0.0015355,-0.0029348000000000004,-0.0031483,0.0038424,0.00013525,0.0021991,-0.00041629,-0.00051537,-0.0018347,0.00028036,0.001964,-0.0022426,0.0008404999999999999,-0.0010444,0.0010590999999999999,-0.00135,0.00091155,-0.00058068,0.0006456000000000001,-0.00017496,0.00041904,-0.00075387,2.54e-05,0.26327,0.80723,0.67369,0.5623600000000001,0.44798999999999994,0.58106,0.58311,0.47797,0.5200899999999999,0.31363,0.38144,0.33333,0.32347,0.3487,0.036166000000000004,0.08343300000000001,0.10335,0.07524299999999999,0.061475999999999996,0.07306599999999999,0.071595,0.065432,0.040522,0.042744,0.041750999999999996,0.044673000000000004,0.045301999999999995,0.044619,0.016589,0.041495,0.054002,0.0404,0.032951999999999995,0.039984,0.040962,0.034706,0.022156,0.02079,0.022595,0.024991,0.023413999999999997,0.02197
385,9.2579,14.765,5.3413,-0.11234000000000001,1.3441,-3.0714,-0.22935999999999998,-3.2215,-0.6642600000000001,1.4233,0.13746,-0.74917,-0.37865,-0.62246,0.05487,0.13204000000000002,0.017387,0.0038518999999999997,-0.0094227,-0.011028,-0.0068028,-0.0079857,-0.0029660999999999997,0.0020833,-0.00036476,0.00044659,-0.0032847,-0.0019881,-0.0059602,-0.017244,0.00085646,-0.001498,0.0017927,0.002675,-0.00031185,0.0032055,-0.0005304,-0.00096456,-0.001227,0.001546,-0.00054113,0.0012559000000000001,1.3675,2.9837,1.0211,0.81445,0.68512,0.74295,0.6765100000000001,0.5237,0.51581,0.3052,0.3872,0.34839000000000003,0.354,0.32056999999999997,0.23133,0.60313,0.13112000000000001,0.10417,0.10601,0.09991,0.08313,0.09545,0.0602,0.054190999999999996,0.067492,0.05633200000000001,0.046267,0.047649000000000004,0.05170399999999999,0.13575,0.06043,0.048277,0.046757,0.046596,0.03725,0.035636,0.029894,0.023143,0.031786,0.025477,0.020753999999999998,0.020057
386,9.6334,14.9466,5.8261,0.2038,0.5100100000000001,-3.1487,0.28073000000000004,-3.9836,-0.62985,1.7219,-0.51555,-0.66208,-0.30096999999999996,-0.64722,0.015344,0.032087,0.0096436,-0.012972,0.0011045,0.0020924,-0.0064548999999999995,0.0036529,-0.004611199999999999,0.0016442999999999998,-0.0024619,0.0049843000000000005,-0.0017499000000000002,0.001113,-0.0017055,-0.0011204000000000001,-0.0036851999999999996,0.0029128,-0.0016364,0.0011297,-0.00082344,0.0016966999999999998,-2.35e-05,-0.0011705,0.00049004,0.0001413,-6.07e-05,-0.00028764,0.5402600000000001,1.3411,0.8731899999999999,0.80042,0.54818,0.6949,0.77066,0.6722899999999999,0.38003000000000003,0.28754,0.36930999999999997,0.40297,0.31327,0.27168000000000003,0.076049,0.15732000000000002,0.14057,0.088338,0.080058,0.09465900000000001,0.11325,0.10137,0.045966,0.046015,0.054173,0.05726900000000001,0.043774,0.037502,0.020701,0.06387999999999999,0.07180299999999999,0.041998,0.04187,0.048729,0.060177,0.051847000000000004,0.02313,0.017313,0.023467,0.027951,0.020796000000000002,0.018352
387,10.1456,15.19,4.7165,3.8179,0.30253,1.4294,0.92614,0.56076,-0.24683000000000002,0.016568,0.51261,-1.3331,-0.7633800000000001,-0.22478,0.00045676,-0.008960899999999999,-0.00099966,0.0042555,0.0036787,4.18e-05,-0.0019145,0.0076377,0.0019579000000000003,-0.0055377,-0.0020716999999999997,0.00084256,-0.0043638999999999996,-0.0017045,0.00012053,0.00030147,-3.43e-05,-6.97e-05,0.00024369,9.499999999999999e-05,-1.22e-05,0.00057018,-0.00049952,-0.00043519,-6.69e-05,0.00019135,-0.00034953,0.00025045,0.15595,0.50742,0.36717,0.32671,0.30718,0.34098,0.29336,0.35728000000000004,0.30246999999999996,0.38316999999999996,0.26344,0.26784,0.35318,0.23953000000000002,0.028234,0.075062,0.051871,0.03909,0.038138,0.046037,0.044024,0.048523000000000004,0.045322,0.041513999999999995,0.035945,0.035578,0.034519,0.030976,0.010114,0.029794,0.021058,0.020693,0.020152,0.022962,0.019588,0.020555,0.021371,0.019688,0.017641999999999998,0.016808,0.018066,0.015608000000000002
388,9.7509,13.8405,5.9098,3.9486,0.46718000000000004,0.48736,0.014650999999999999,-0.24275,-0.35808,-0.69398,0.8976299999999999,-1.4732,-0.9575299999999999,0.5808300000000001,-0.00090646,-0.006743300000000001,0.00083616,-0.0014524000000000002,0.0012656,0.00021057,-0.0018352,-0.00095143,-0.00062873,-0.0034538000000000004,-0.0017102999999999999,0.0020415,0.0013217,0.00091371,0.00039497,0.00011176,-0.00040715,0.00099974,-0.00030908,0.0007878,-0.00019296,-0.00018488,0.00022184,9.350000000000001e-05,-0.00072475,0.00015033,-0.00011841,0.00031245,0.24301999999999999,0.83447,0.36876,0.42202,0.29786,0.24434,0.28962,0.25936,0.259,0.35586999999999996,0.34453,0.29549000000000003,0.26875,0.26798,0.044473,0.077074,0.056829,0.051376,0.043829,0.041849000000000004,0.033198000000000005,0.036496,0.034221,0.033073000000000005,0.048096,0.043185,0.043692,0.039122000000000004,0.014694,0.033151,0.024063,0.024953,0.019096000000000002,0.019725,0.017677000000000002,0.018128000000000002,0.01782,0.016396,0.02304,0.021065,0.020443,0.018793
389,10.062999999999999,15.0409,5.5807,3.7065,0.6005699999999999,0.8317100000000001,0.057736,-0.081439,-0.60712,-0.3009,1.2047,-1.1888,-0.72082,0.41197,-0.0013993,-0.005326600000000001,-0.00014718,-0.00016165,0.0015705,0.0010691,0.00039026,-0.00065881,0.0023408,-0.0011525,-0.0015365,-0.0021504000000000002,-0.0033248000000000006,0.0019907,2.72e-05,-7.48e-05,-1.92e-05,0.00010613,0.00042633,-0.00024958,-6.979999999999999e-05,-8.88e-05,-5.47e-06,0.00011711,-0.00061689,-0.00056799,0.00011377,0.00051876,0.14505,0.56188,0.26255,0.31584,0.27002,0.27479000000000003,0.23631999999999997,0.29475999999999997,0.30585,0.26215,0.30883,0.29159,0.24966,0.23739000000000002,0.021565,0.043769,0.037337999999999996,0.049434,0.04154,0.035394,0.032244999999999996,0.03297,0.03597,0.033918000000000004,0.053269000000000004,0.03677,0.044023,0.037219999999999996,0.0071858,0.020123,0.016237,0.022004,0.019827,0.018604,0.016791,0.017506999999999998,0.017947,0.018330000000000003,0.025002,0.017095,0.020451,0.017192
390,10.4728,14.6749,7.497999999999999,3.1376,0.97064,-0.47972,-0.496,-1.4172,-0.055123,0.094137,0.14836,0.15496,-0.8354299999999999,0.10094,-0.00053748,0.0034997,-0.0030033,0.0024836,-0.0010881999999999999,-0.001547,-0.0017028,0.0051856,-0.00049042,-0.00055042,0.001387,-0.0012966,-0.0021750999999999997,0.0012035,1.9600000000000002e-05,-0.0012732999999999998,0.00094539,-0.00010692,0.00031877,-2.25e-05,0.00011189,-0.00027178,0.00041939,5.36e-06,-0.00037139,-5.08e-05,-7.03e-05,0.00045448,0.08189,0.76826,0.5647399999999999,0.34005,0.33439,0.24411,0.26108000000000003,0.35902,0.21441999999999997,0.20639000000000002,0.22291,0.22685,0.2103,0.18255,0.011079,0.10099999999999999,0.077315,0.04729,0.053739,0.030820999999999998,0.035394999999999996,0.039211,0.026474,0.028544999999999997,0.024833,0.025224,0.024378999999999998,0.029674000000000002,0.0037584000000000003,0.045886,0.038350999999999996,0.020575,0.021678,0.014421000000000002,0.017062,0.018322,0.013408000000000002,0.013188,0.011745,0.011447,0.011881000000000001,0.010731000000000001
391,10.6784,15.0504,7.2351,2.3543,1.9048,-0.021440999999999998,-0.23563,-1.8424,-1.0004,0.056871000000000005,0.24946999999999997,-0.26621999999999996,-0.69892,-0.12538,-0.0016783000000000002,0.002374,-0.0043319,0.0010396,-0.0029713,0.0023331999999999997,-0.0023357,0.0037106,0.001121,0.00063225,-0.00025828,6.08e-06,0.00053358,-0.0023028000000000002,5.36e-05,0.00046637,-0.00030917,-2.52e-05,8.57e-06,0.00023258,5.3500000000000006e-05,-0.0004683,-8.35e-05,0.00022861,-0.00012356,0.00026309,-0.00019608,0.000171,0.09951499999999999,0.62436,0.45671999999999996,0.30128,0.36791999999999997,0.31039,0.23006,0.28733000000000003,0.26899,0.18795,0.19902999999999998,0.23242,0.17035999999999998,0.1656,0.010551000000000001,0.07297999999999999,0.062405999999999996,0.041128,0.05313,0.047294,0.030992000000000002,0.03787,0.035319,0.025381,0.028554000000000003,0.036163,0.024938,0.021872,0.0031024,0.035897000000000005,0.033963,0.020298,0.026799,0.023274,0.016559,0.019277000000000002,0.017963999999999997,0.012996,0.014094999999999998,0.017569,0.013658000000000002,0.010523999999999999
392,10.7621,14.615,7.9146,2.1666,2.0528,0.046446,-0.7135100000000001,-1.7654,-1.1179999999999999,0.35597,0.43955,-0.4275,-0.7401800000000001,0.51143,-0.00012445,-0.00042866,0.00066817,0.001757,-8.53e-06,-0.0040683,-0.0027624000000000004,0.005174300000000001,0.0010306,0.0013679,-0.0012878,-0.0025402,0.00085166,2.8999999999999997e-05,-3.59e-05,-0.0013142000000000002,0.00097747,-0.00071769,0.00092737,7.06e-05,0.00047736,-0.00041229,-0.00048933,-6.850000000000001e-05,0.00047051,0.00017741,-6.77e-06,0.00028512,0.09423200000000001,0.9156799999999999,0.84334,0.56102,0.48398,0.42635,0.26737,0.37515,0.19305999999999998,0.17304,0.17943,0.17656,0.20713,0.24003000000000002,0.0094921,0.1156,0.11900000000000001,0.077011,0.06883099999999999,0.050557,0.038286,0.0406,0.02673,0.021425,0.023315,0.022478,0.030310000000000004,0.035371,0.0030489999999999996,0.073239,0.078417,0.048759,0.043065,0.031817000000000005,0.02359,0.024025,0.014271,0.01268,0.011935,0.011371,0.017417,0.020248
393,10.097999999999999,18.2117,5.1082,-2.4499,-0.42718999999999996,-3.0825,-0.49172,-1.2805,0.058154,0.87865,-0.45955,-0.6429,0.27205,0.041186,0.0013748,0.004569600000000001,-0.0030647,0.00081305,0.0030059,-0.0012158,0.00037785,1.58e-05,0.0014782999999999999,-0.0044113,0.0024906,0.00041319999999999996,0.0057243,-0.0031545,5.3400000000000004e-05,-0.00046962,0.00065909,-0.00054996,0.00050386,-0.00044893,0.00028967,-0.00035927,0.00023267,-0.00030203,8.36e-05,-1.17e-05,6.55e-05,-0.00018818,0.15278,0.85631,0.6936899999999999,0.42591,0.45851000000000003,0.41655,0.36623,0.27719,0.19371,0.20559000000000002,0.2627,0.3122,0.33005999999999996,0.27123,0.020865,0.13119,0.11503,0.066952,0.072643,0.067922,0.04618,0.031954,0.029351,0.032892000000000005,0.030788,0.045362,0.029138,0.027039999999999998,0.006442100000000001,0.03733,0.037762000000000004,0.027097000000000003,0.025487,0.025660000000000002,0.018287,0.013846,0.012787,0.01261,0.012114,0.015147,0.012464,0.010912999999999999
394,10.224,17.2352,6.039,-1.7562,-1.1268,-2.7538,-1.2785,-1.3754,0.63888,0.69225,-0.70048,-0.5971,-0.1087,-0.3653,0.0030846999999999997,-5.6200000000000004e-05,0.006072999999999999,0.0054434,-0.0042425,0.0022506999999999996,9.27e-05,-0.001296,-6.759999999999999e-05,0.001968,0.001593,-0.00085738,0.00030349,-0.0012779999999999998,-3.19e-05,-0.00038112,0.00019064,-0.00021108,0.00031982,-0.00054622,0.00026891,-0.00013421,-3.8799999999999994e-05,-2.63e-07,-3.17e-05,-0.00019439,6.74e-05,-8.22e-05,0.17115,0.4976,0.5290199999999999,0.41308,0.59483,0.33866,0.24678000000000003,0.22628,0.22488000000000002,0.19476,0.16855,0.18192,0.17670999999999998,0.22532,0.01957,0.081838,0.050572000000000006,0.048277999999999995,0.04948,0.043628,0.03754,0.036246,0.030838,0.024606,0.025844,0.023294,0.025047,0.022588,0.0073711,0.041117,0.029143000000000002,0.026876999999999998,0.025401,0.023296,0.01917,0.018213999999999998,0.015726,0.014177,0.013427000000000001,0.012745000000000001,0.013456000000000001,0.012392
395,10.8774,19.9504,3.3398,-3.0986,-1.9488,-3.1471,-1.8326,-0.9159799999999999,0.017999,0.29354,-0.76842,-1.1112,-0.80362,0.30769,0.00068362,0.010128,-0.0052899999999999996,0.001046,0.0043923,0.0011576,-0.0010770999999999999,-0.0013805,0.0027756,0.00067713,-0.00043228,0.0019718,-0.0018577,0.0016914999999999999,2.8600000000000004e-05,-0.00050637,-0.00027954,-0.00032974,-0.00048412,-0.00035872,-0.00054865,-0.00030853,-0.00034966,-0.00014908,-0.00036609,-0.00046465,-0.00014358,-0.00033243,0.18792999999999999,1.0446,0.7579600000000001,0.47018000000000004,0.27666999999999997,0.25758000000000003,0.22926,0.34002,0.3125,0.26252,0.23533,0.23021,0.20075,0.21641999999999997,0.015226,0.095614,0.076015,0.041677,0.042663,0.036857,0.034645999999999996,0.031226999999999998,0.035822,0.028452999999999996,0.031272,0.028161000000000002,0.025843,0.030452999999999997,0.0031689,0.030277,0.024977000000000003,0.016069,0.018293,0.016878,0.015097999999999999,0.012647,0.014981999999999999,0.011462,0.012634999999999999,0.011773,0.010334000000000001,0.010482
396,10.2143,18.162,4.9762,-1.8149,-1.3630000000000002,-2.2483,-1.4698,-0.2768,0.5102899999999999,-0.55506,1.0309,-0.97031,-0.26974000000000004,-0.50888,-0.0039153,-0.022559,0.0047001000000000005,0.015605,-0.0034589,-0.0055412,0.0041015,0.0044963,-0.0012509,0.00063274,-0.0011108,0.0056958,0.00058758,-0.0018815000000000001,-0.00014790000000000002,-1.9e-05,-0.0010413,0.0014991,-0.00042076,-1.4499999999999998e-05,-0.00043550000000000007,0.00045286,7.49e-05,-0.0007038999999999999,0.00062412,-0.00044863,0.00030264,-0.00016435,0.19037,0.9305200000000001,0.4515,1.1867,0.54337,0.29265,0.47184,0.48958999999999997,0.38735,0.32533,0.39795,0.34465999999999997,0.27343,0.2478,0.020214,0.10834,0.07705,0.09431,0.054204999999999996,0.047187,0.067736,0.06725700000000001,0.074002,0.048589999999999994,0.061175,0.047918,0.031825,0.027589,0.007133800000000001,0.046994,0.035283,0.033996,0.021578,0.020808,0.028058,0.025549000000000002,0.028345,0.023105,0.024902,0.019924,0.013103,0.01288
397,9.7815,17.1269,4.0632,-3.0651,-0.9894299999999999,-2.1293,-2.0392,-0.8373700000000001,0.99815,-0.2433,1.5045,-2.3497,-0.55173,0.2399,-0.00018054,0.00731,-0.0094544,0.0093267,-0.0043234,-0.00075439,0.0015806,0.00012583,0.00023786,-0.0029822,-0.0013049000000000001,0.0034094999999999998,0.00057515,0.0013756999999999999,-1.95e-05,-0.00095947,0.0013486,-0.0005212000000000001,0.00062086,9.22e-05,2.98e-05,0.00031549999999999997,7.75e-05,0.0003055,0.00025747,-9.17e-05,0.00021412,0.00011137,0.12661,0.63458,0.55208,0.56806,0.30257,0.24191,0.22209,0.29735,0.27473000000000003,0.25845,0.23978000000000002,0.32124,0.21555,0.14765,0.014412999999999999,0.08772999999999999,0.08659800000000001,0.07726,0.053023,0.041411,0.033305,0.039889999999999995,0.051005,0.037073,0.032919,0.024742,0.026441000000000003,0.017062,0.0049754,0.03311,0.03313,0.031224000000000002,0.022764,0.017172,0.016375999999999998,0.018237,0.022671,0.016867,0.016665,0.011441,0.012698000000000001,0.0081661
398,10.397,18.1304,5.7807,-1.7312,-2.3766,-1.3296,-1.8227,-0.35375999999999996,0.53903,-0.52064,0.9831799999999999,-0.61417,-0.51051,-0.54895,-0.0020350000000000004,-0.0041906999999999995,-0.00039678,-0.0013350999999999999,0.00080692,-0.0013147,0.0046286,0.00058041,-0.0016305999999999998,0.0013999000000000001,0.0041811999999999995,-0.0028616,0.00049078,0.0018847000000000002,-4.1200000000000005e-05,-7.670000000000001e-05,-0.00018392,-0.00010936,-6.330000000000001e-05,-0.00030759,0.00026448,-0.00050313,0.00033289,-0.00047483,6.979999999999999e-05,-0.00012665,-0.00011282,-1.67e-05,0.14434,0.5065,0.43366000000000005,0.38497,0.32661999999999997,0.24641,0.29429,0.37221,0.35733000000000004,0.25778,0.24572,0.20294,0.23415,0.24552,0.0096139,0.072032,0.071273,0.049210000000000004,0.043497,0.039658,0.037963,0.045781,0.052074,0.041125999999999996,0.036713,0.027848,0.02531,0.028135000000000004,0.0033978999999999997,0.031623000000000005,0.0361,0.022096,0.018535,0.0184,0.018385,0.019148,0.019584,0.017444,0.016245,0.014033000000000002,0.011737000000000001,0.012851
399,10.1908,17.3033,3.508,-0.61717,0.41618,-2.9854,-2.102,-1.5622,-0.57535,0.099018,-0.58837,-1.1422,0.11588,0.6238100000000001,0.012754000000000001,0.01964,-0.0027375999999999998,-0.013566,-0.004663399999999999,-0.012184,-0.013641,-0.011377,-0.00087762,-0.0013578,-0.0036506999999999998,-0.0052253,0.0015337,0.0016901,-0.0038753999999999998,-0.0082824,-0.0017376999999999998,-8.7e-05,0.0016102999999999998,0.0014103,0.00056272,0.0010344000000000002,0.00043216,0.00015229,0.00044077,0.00044319,-0.00046155,3.6200000000000006e-05,0.36811,1.1303,0.50641,0.66014,0.43466000000000005,0.42512,0.54574,0.44145,0.31667,0.26743,0.24531999999999998,0.34842,0.26095,0.26616999999999996,0.10590999999999999,0.2699,0.068922,0.08572,0.074865,0.052402,0.05810800000000001,0.041977999999999994,0.05159299999999999,0.036945,0.041589999999999995,0.041132999999999996,0.039083,0.033167,0.02808,0.079836,0.025008000000000002,0.027624,0.024822999999999998,0.019874,0.021644999999999998,0.015600999999999999,0.019561000000000002,0.01585,0.019639,0.018671,0.015297,0.01342
400,10.0913,15.3841,5.6661,1.6475,1.2563,-2.9019999999999997,-1.2149,-0.93979,-0.32087,-0.55119,-0.76148,-1.2408,0.044654,-0.39953,0.00062959,-0.022099,0.015802,0.010685,-0.00748,0.0094949,0.0019828,-9.95e-05,-0.0031854,-0.0035229999999999997,-0.0018667000000000002,0.0025516,-0.0090463,-0.0035253,8.53e-05,-0.00050269,0.00042469,7.35e-05,-0.00084071,0.0003266,0.00022817,-0.00037429,-0.00063618,-5.5100000000000004e-05,0.00025624,-0.00020939,-0.00031549999999999997,-0.00053265,0.1314,1.1464,0.87428,0.53251,0.58982,0.71418,0.39033,0.3101,0.49832,0.33848,0.38627,0.33241,0.44976000000000005,0.26566999999999996,0.021407,0.10452,0.06718099999999999,0.076182,0.054408000000000005,0.06763200000000001,0.044308,0.046926,0.061404999999999994,0.042053,0.049112,0.041553,0.049699,0.040381,0.0078493,0.042767,0.026583,0.028122,0.02512,0.028674,0.019891,0.018116,0.024207,0.018612,0.018527000000000002,0.018584,0.016966,0.018421
401,10.265999999999998,18.8095,2.7245,0.51367,0.9177,-2.852,-1.7421,-1.8064,0.27452,0.075677,-0.79178,-1.1503,-0.24256,0.23815999999999998,0.0035939,0.013399000000000001,-0.0036381,-0.0073262,0.0035703,-0.0031735,-7.85e-05,-0.0030631,-0.0030709,-0.0065078,-0.0044825,0.00061779,-0.0017923,-0.0022557,-0.00011934,0.00061937,6.68e-05,0.00042719,0.00027579,0.00032606,0.00053946,0.0005403,0.00027024,0.00033777,0.00014685,0.00046834,1.6899999999999997e-05,0.00013855,0.31568,1.1364,0.6430899999999999,0.5667,0.49432,0.39755,0.44306,0.40821,0.31761,0.37596,0.26459,0.40337,0.38419000000000003,0.51049,0.039744,0.14268,0.066473,0.065607,0.051204999999999994,0.050954,0.047661,0.057416999999999996,0.049098,0.050423,0.031974,0.054252999999999996,0.039103,0.046269,0.011126,0.037978,0.020507,0.022824,0.019875999999999998,0.022446,0.01739,0.021327000000000002,0.019967,0.017083,0.013341999999999998,0.016654,0.013938999999999998,0.016486
402,9.7718,12.8442,7.3833,2.1354,0.29751,0.41423999999999994,-0.8305600000000001,-3.5256,-0.57902,1.0098,0.70024,-0.38114000000000003,-0.45591000000000004,0.8937799999999999,-0.00036862,-0.018004,0.011173,0.0050753,1.6e-05,0.0044784,-0.009078600000000001,0.005998300000000001,-0.0035825,-0.00042996,0.00084794,-0.0016696999999999999,0.00026967,-0.0041145,-0.00037351,-0.00040097,5.11e-05,0.00011225,3.3600000000000004e-05,-0.0001173,0.00010562,-0.00032606,0.00050551,0.00023848,0.00035655,0.00035695,-0.00050009,-1.76e-05,0.35115,1.3972,0.4758,0.37468,0.29066,0.40955,0.39429000000000003,0.53388,0.41752,0.33421999999999996,0.22,0.25621,0.30613,0.2511,0.053563,0.10285,0.056843,0.060412,0.043288,0.045001,0.043089999999999996,0.051012,0.039113,0.047139,0.032995,0.038072,0.045627999999999995,0.038269,0.022829,0.046381,0.026483999999999997,0.025424000000000002,0.017006999999999998,0.020189,0.022116999999999998,0.023643,0.017972,0.022553,0.015851,0.016605,0.020711,0.017365000000000002
