f4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_10_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_29,tqwt_entropy_log_dec_30,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_5
3493.586238,1629590.594,-16.3328,-23.3266,-35.5088,-82.385,-508.7513,-6361.8199,-721.6825,-9072.5775,-807.7883,-789.9609,6.4186,88.9149,12.3155,159.2456,12.1862,15.6424,144.1573,17.5695,287.6286,32.5184,30.7201,-109612892.2,-131087517,-172189930.1,-399299809,-710176798.1,-1398166004,-2736556078,-5706783962,-11880915039,54052.2847,330665.8604,1503228.416,3005999.67,6012279.779,79656.0559,191013.0378,432152.137,928882.7612,1934054.975,3965195.519,7938685.258,15867536.04,-25043.6888,-33120.3242,-47270.1594,-72891.0095,-124750.5382,-233514.9414,-480050.5534,-976007.7742,-2104085.96,-4512312.789,5150.0887,10299.0111,38.5879,54.0048,64.7924,293.2417,-2000424.14,-1823196.104,-1538126.535,-1293665.271,-1078745.375,-823694.5259,-604964.7056,-453044.968,-353090.9286,-293487.7236,-268648.0808,-205254.5963,-139712.1077,-100306.1693,-79329.3696,-59650.3641,-34750.3532,-19378.3783,-13012.5551,-17101.0048,-20815.2914,-16970.9233,-12002.4751,-8754.1587,-9542.3093,-6786.9792,-4007.7218,-4056.4201,-7187.8756,-5982.63,-4730.0344,-3965.4518,-3713.4458,-3276.4317,-2541.3708,3714.006
3316.023917,1406742.121,-47082.5124,-18443.5388,-12959.7055,-34523.6344,-7551.0204,-10805.225,-24725.7773,-68513.1045,-2380.7985,-85191.4594,42.5386,114.6562,235.0783,721.9964,963.1367,110.0265,260.0305,507.1422,1753.7357,71.2599,1854.6,-109665685.7,-131514783.6,-173359154.3,-405792565.9,-724261183.6,-1427864148,-2800290894,-5839368490,-12156107213,53930.597,329857.573,1502669.961,3006484.512,6029297.107,80357.1304,190125.6534,427622.0775,921056.5249,1945867.203,3941758.001,7988673.546,15919567.73,-25029.6423,-33124.9295,-47316.3281,-73041.9549,-125126.8286,-234393.6444,-481981.3355,-980320.0693,-2113314.23,-4531973.484,5154.48,10302.2129,22.1638,35.2422,62.4994,232.219,-2017071.884,-1804953.47,-1534069.596,-1247653.604,-1011582.134,-798417.4334,-593456.1326,-451076.615,-356613.6116,-300643.6324,-277059.6142,-213565.3171,-147196.5176,-106066.4375,-82529.8435,-59946.7528,-37185.0181,-22832.8082,-16324.8667,-18694.3674,-18702.9808,-14678.2344,-10220.5306,-7610.3371,-7983.1351,-6047.2225,-3336.5764,-3420.7115,-6911.429,-6035.5011,-4845.642,-4220.5847,-3682.2897,-3174.9108,-2623.9159,122.7657
3884.72115,1793451.66,2.6714,6.196,-4.6339,-218.1149,-118.5243,-75.619,-237.3291,-15158.9786,-5694.3922,-177005.4335,3.4745,2.8041,3.998,133.219,1897.1683,6.1799,4.0983,12.0794,253.5479,191.7822,3762.1938,-76490193.99,-92002638.62,-121629493.1,-286551256.6,-512752353.7,-1011042853,-1984953334,-4142595162,-8630189285,38705.9014,237072.31,1077702.613,2156909.816,4332814.299,57049.8203,136820.2219,309486.7373,666440.1305,1385069.032,2818667.802,5764666.02,11446416.18,-23156.122,-30720.7511,-43964.2587,-67975.6752,-116609.0413,-218670.5931,-449880.7505,-915584.214,-1974750.6,-4236657.674,4844.6612,9677.0523,17.6058,28.3983,41.5269,52.7046,-1969538.513,-1638489.284,-1380948.307,-1190116.018,-944298.428,-702052.1779,-537988.7392,-429938.8666,-356890.7228,-314508.329,-285793.461,-211130.7855,-145441.9082,-106920.5216,-81366.0712,-63334.1583,-50059.9481,-35450.721,-26261.0533,-24940.0908,-18181.6604,-16618.0982,-19172.7626,-12558.4126,-9323.8871,-9013.8287,-11826.5543,-6721.9955,-5836.7721,-5377.3412,-4317.9273,-3909.4695,-3965.7537,-3428.1668,-3878.7095,11.7367
3686.363616,1876027.611,-39564.0714,-33175.9882,-137454.6945,-773502.4897,-1021267.529,-204587.2729,-622924.3478,-12043444.18,-1403947.804,-42202616.24,5172.8476,1395.0806,5595.0148,78757.5077,287968.1841,13481.1819,3333.2431,12580.6852,184284.5067,26531.7141,581798.121,-70846389.6,-85502653.15,-112385264.5,-267525702.2,-482325839.7,-947186908.2,-1870151394,-3900508539,-8066313235,29806.6673,191450.4127,879410.9187,1768311.921,3502941.519,56641.9517,139267.775,251540.5712,555260.878,1390550.275,2306877.271,5757020.622,10040184.76,-22419.859,-29801.3929,-42562.4424,-65926.7516,-113320.6163,-212858.33,-437391.4681,-893103.3779,-1926470.415,-4131270.852,4629.5925,8969.0576,5.3641,9.4045,15.606,25.7571,-1984908.142,-1592389.624,-1323189.043,-1127633.636,-982300.7748,-792805.0486,-604773.7282,-467798.7154,-379253.5762,-334556.5207,-300788.1271,-229515.903,-165490.6931,-122623.7434,-94499.6812,-73693.3335,-56169.9965,-42017.5519,-32283.6295,-30353.3624,-23746.1244,-21310.2653,-18010.2583,-11769.2185,-8656.9705,-8631.2076,-12355.7253,-7887.7277,-5912.5487,-4801.4164,-4521.622,-4247.2379,-4048.445,-3567.7032,-3645.3796,6.5672
3799.535542,1854849.538,-65897.2684,-194347.785,-248278.7735,-928756.976,-745714.3597,-752388.5912,-362813.8228,-285435.1949,-9691.8315,-290808.8372,3661.2865,5401.7596,2353.9909,2964.1361,3061.4379,7735.1443,9900.6047,5142.9706,6378.5764,275.5547,6314.5919,-63137420.68,-75452998.03,-98475675.7,-224988406.5,-397969547.1,-783359377.1,-1536840343,-3209416463,-6689728969,35939.3005,185313.585,844974.4541,1690505.904,3402632.649,66057.108,147296.6816,286838.2355,529432.8143,1122839.746,2201777.427,4554827.315,8992573.543,-21814.1775,-28969.7687,-41409.7272,-63967.3843,-109524.5145,-204994.2947,-421805.8728,-858671.1565,-1852882.233,-3976826.168,4577.0373,9131.395,28.8937,45.1591,50.1701,92.395,-1967402.628,-1573353.057,-1313164.441,-1128986.942,-948157.5678,-740216.4786,-584153.7825,-463361.5254,-370805.5955,-314480.3289,-284850.1474,-210865.4216,-142455.3472,-101187.4887,-77112.7337,-62390.217,-45541.3796,-34435.3181,-27319.105,-23763.0071,-17035.6339,-14603.91,-17459.5976,-12132.541,-8498.9839,-7758.8734,-10323.6679,-7655.5676,-6131.7602,-4789.1927,-3916.1431,-3578.5822,-3779.6745,-3428.5005,-3633.0049,34.6228
3243.565416,1914002.456,13.4569,-33.6304,-397.1969,-7731.0705,-7999.3197,-3319.7988,-3230.6525,-23587.3606,-43906.2854,-498259.2775,93.6513,53.7563,34.2473,68.4396,4483.9909,126.8566,91.8143,95.2865,184.9563,640.8006,7797.5722,-124409561.1,-147709762.2,-192241099,-435255249.7,-767626936.7,-1507571580,-2938332993,-6126399522,-12751398206,60636.8942,370980.3915,1683610.868,3364205.608,6686354.087,90684.7445,215237.5386,487341.8711,1052300.366,2162835.229,4499604.832,8787704.914,17654979.98,-25724.0062,-33945.206,-48332.4828,-74319.3523,-126880.3138,-237078.387,-487090.8114,-989449.1387,-2132848.094,-4573584.458,5243.973,10498.0674,627.3694,747.1615,1028.6133,1150.7588,-1643981.115,-1335254.977,-1096266.939,-834552.8955,-640370.6501,-519879.472,-450019.9855,-416203.4778,-349569.516,-292895.9108,-222743.9202,-136800.653,-86391.6152,-60097.6972,-45729.8769,-29975.8239,-20457.8142,-19224.8865,-23380.4309,-17481.6617,-11781.158,-12171.5024,-9574.7579,-4450.3595,-2986.5066,-4301.2329,-10118.1971,-5952.0931,-4279.7918,-3765.7511,-3507.412,-2940.3218,-2365.5123,-1875.9565,-1686.2869,11.0904
3448.277675,2151878.939,4.6026,5.7838,-85.5416,-1299.3519,-740.6573,-2366.8748,-159.086,-471.1599,-686.9266,-11324.6731,5.6392,32.8667,4.3837,3.2718,158.8521,21.4171,69.675,7.315,12.5807,19.9429,281.961,-122315171,-146277342.2,-192237522.8,-446045110.5,-793683153.6,-1562422735,-3056816534,-6372985963,-13264646033,60533.9894,370026.1642,1677699.319,3354602.844,6701876.411,88971.0694,213648.4138,484891.0248,1045365.597,2148406.545,4437198.416,8833612.874,17685217.18,-25636.3297,-33884.7951,-48346.2625,-74529.5312,-127535.1767,-238702.7775,-490629.767,-997310.05,-2149671.302,-4609444.589,5253.3947,10508.8238,801.8804,720.972,1043.5736,1186.7193,-1601055.635,-1359158.056,-1106150.611,-839250.0856,-643346.893,-513078.7694,-429204.9655,-345171.2669,-278600.6449,-258748.2403,-209397.2789,-120763.1804,-75166.4895,-54741.4639,-45708.7325,-29261.9402,-19741.6319,-19257.6652,-17053.094,-13656.2929,-9960.0849,-12665.9495,-8156.8053,-4083.8068,-3202.889,-5568.6286,-9909.7347,-6014.8707,-4630.2381,-4057.7013,-3630.7604,-2968.0639,-2367.0397,-1968.3594,-1975.6198,12.9343
3220.474399,2080293.649,5.045,11.1206,-103.936,-385.9186,-348.9487,-772.9612,-95.9411,-154.0264,-31.5244,-1048.5561,7.0874,15.5232,2.131,4.0712,22.6097,10.6332,25.05,5.4426,8.7389,2.4864,41.0836,-122138989.2,-146208012.6,-192393004.6,-447869404.5,-797807264.3,-1571200830,-3075706667,-6412280151,-13346289539,60517.951,370016.5018,1677661.448,3355119.955,6707571.95,89001.2687,214046.4361,484102.8249,1043831.977,2150576.534,4431056.422,8846134.732,17700278.84,-25628.934,-33882.0487,-48355.0063,-74569.4708,-127639.8887,-238948.3575,-491170.9526,-998510.929,-2152240.984,-4614920.162,5254.9166,10510.7296,738.1013,752.2095,1227.488,1441.0587,-1603008.601,-1324315.799,-1080353.545,-833310.1852,-659472.0964,-548751.755,-441639.9833,-323145.047,-258694.8176,-248067.5755,-215408.8814,-127484.62,-80443.0373,-55680.4459,-44813.8176,-27206.4346,-16083.4337,-15851.8404,-23182.9975,-19818.8234,-13983.0187,-13887.6443,-10621.8489,-5521.8059,-3911.2744,-4808.5436,-10368.3499,-6780.1201,-5179.9333,-4332.6767,-3992.8973,-3219.5459,-2604.3397,-2126.2748,-2325.1327,12.0416
4245.950582,1580143.625,1.9874,7.6458,-6.332,-577.0341,-379.2224,-1183.4867,-156.9808,-86.4994,-4.9382,-293.8691,7.9551,26.2862,3.7065,4.2977,8.3324,8.832,36.8123,8.4844,5.7893,1.1545,15.6165,-55468657.65,-66673953.52,-88061874.6,-206357622.2,-368550629.6,-727462056.6,-1427026759,-2980686506,-6214637450,29384.9539,179392.4956,814135.4998,1628058.762,3254866.643,42992.6272,104118.844,235184.7835,506123.7993,1043291.507,2149705.651,4292958.979,8589455.802,-21546.0513,-28632.6851,-41021.7875,-63453.0798,-108873.1617,-204207.881,-420423.329,-855829.1201,-1846796.739,-3963870.432,4574.9625,9150.6892,305.9499,604.3396,861.8487,1353.7317,-1837306.238,-1434665.957,-1107868.765,-831777.7933,-655985.932,-504750.2906,-352609.3928,-261608.169,-226001.0952,-202258.58,-197092.8896,-182106.7501,-108918.9431,-68568.5492,-46477.4411,-32177.178,-18236.8639,-14911.9909,-12729.9294,-13699.334,-11959.3812,-10800.0394,-12559.6486,-6580.3799,-3976.9077,-4209.3428,-8254.9571,-9260.119,-6946.823,-5395.4101,-4583.9451,-4144.2814,-3619.5976,-3011.7675,-3156.0805,8.7641
4222.408081,1509213.804,2.0158,7.2982,-4.4535,-339.8476,-494.755,-135.0277,-191.7507,-2960.9849,-360.6164,-15684.9349,8.8909,1.5035,5.3072,45.9182,226.0367,13.2318,7.7571,8.4166,96.1325,21.7703,456.8903,-50789782.8,-61108010.39,-80763980.4,-189707922.9,-339204241.2,-669590333.6,-1314663203,-2746564428,-5727560930,26751.637,163636.9992,743796.8776,1487912.363,2981550.873,39194.1319,94727.4959,213069.5413,460665.5397,955275.9403,1954825.323,3947240.139,7871024.763,-21116.144,-28081.7384,-40252.8204,-62298.3534,-106937.109,-200656.5695,-413170.4651,-841307.8916,-1815694.097,-3897543.481,4498.7765,8992.4333,615.2501,878.0662,929.0286,1396.007,-1817547.831,-1435746.112,-1082133.999,-824116.4635,-663633.6582,-554778.566,-410811.8746,-304567.7294,-236341.2744,-186381.6679,-179608.052,-155488.7482,-93714.5503,-60152.2991,-42124.0992,-31330.5116,-17503.3512,-14558.7196,-15623.3266,-16281.2449,-13337.4855,-12227.2867,-13158.7846,-6998.2203,-4402.0571,-4682.3505,-8714.2643,-8934.928,-6866.2213,-5204.0886,-4186.6941,-3701.9759,-3411.8786,-2847.9832,-2931.0362,12.1315
4188.836574,1802951.925,1.7728,6.7044,-1.5333,-103.2473,-73.5585,-974.8517,-74.5707,-609.2067,-424.8928,-13752.6735,2.2224,15.0218,2.3405,6.3246,198.4326,3.6167,28.9004,3.8412,12.2527,20.4072,385.7775,-49527777.22,-59645928.69,-78954346.23,-186050845.8,-333050713.3,-657713723,-1291806990,-2698935602,-5628475826,26366.5791,161177.0823,730920.5661,1462265.677,2929866.255,38774.4258,93005.9358,210800.9365,454252.861,936624.1649,1922075.656,3876848.202,7734213.837,-20994.2163,-27929.6732,-40052.7539,-62012.4523,-106492.1965,-199879.0756,-411616.8826,-838225.9875,-1809092.631,-3883465.379,4482.6162,8960.8896,428.4702,567.0547,1111.2497,1592.6666,-1864459.102,-1481885.663,-1117630.241,-860989.9954,-681665.9926,-513324.6442,-370107.1142,-280169.5106,-242656.7203,-227367.1215,-219301.7957,-157613.2441,-94478.8273,-63657.3974,-47940.1706,-28043.0487,-13791.6901,-11118.7192,-15125.7566,-15757.8936,-12507.7248,-11196.7681,-12399.9407,-6345.978,-3946.3885,-4190.7331,-8163.1951,-8700.1903,-6766.8584,-5306.1646,-4179.5122,-3719.8699,-3314.5516,-2649.6261,-2828.2474,7.0132
3578.219366,1807683.2,7.5091,4.3504,-107.9494,-2387.663,-5371.3813,-6362.0493,-1039.8915,-18680.9848,-7377.9728,-198543.4963,56.6916,88.2563,29.3901,140.038,2061.3073,106.2319,144.547,37.375,388.2019,191.0438,3965.1712,-93773940.8,-112134788.2,-147344002.7,-340944162.8,-605928717.1,-1193587583,-2333775148,-4868659217,-10139115012,48261.3066,294320.3511,1329939.86,2658171.785,5290961.805,71054.8071,171801.9381,389168.5785,835235.8623,1698758.745,3545040.731,6948163.104,13961535.93,-24212.7798,-32046.9929,-45768.1403,-70588.2139,-120827.6097,-226198.9709,-465165.211,-945732.305,-2039287.824,-4374215.084,5020.5516,10051.1068,214.0375,284.4451,496.0499,631.4748,-1756391.611,-1560422.957,-1372473.843,-1202303.475,-967579.2815,-724456.5121,-540674.7177,-407630.5461,-318605.7818,-276035.522,-235775.8893,-157441.4259,-104626.5164,-72791.777,-56545.9764,-37552.84,-27088.8876,-26020.1477,-22913.4343,-18473.7609,-14467.9691,-16008.9038,-8802.9897,-4796.2211,-3935.8753,-6525.9074,-11345.5523,-7785.3877,-6725.3106,-5551.0112,-4902.9802,-4371.4769,-3521.2302,-3147.0878,-2500.809,4.286
3499.971963,1956970.311,2.552,-37.3308,-505.2065,-5482.3797,-31879.5091,-8052.3348,-5650.095,-9246.1149,-69.7518,-1522.1934,212.1094,88.7481,63.9606,127.7253,33.1071,627.8373,160.4131,150.337,206.7202,6.3562,66.6393,-115032346.8,-137760235.1,-181321188.4,-422341910,-752517558.5,-1482986662,-2904311154,-6055768906,-12605825402,57175.0111,349776.154,1587835.349,3175412.633,6347507.576,84841.8921,202998.1637,457289.2235,982491.8935,2042456.451,4193597.208,8367200.354,16749382.25,-25299.3926,-33460.6401,-47768.3361,-73683.437,-126153.7495,-236206.7856,-485640.5311,-987423.9544,-2128516.546,-4564370.29,5200.7527,10403.2857,689.6816,1216.9726,1679.3012,1252.649,-1817866.797,-1578390.087,-1337816.876,-1146330.806,-899678.4772,-669987.0421,-494627.5549,-367249.0799,-282669.0915,-244567.3363,-201479.161,-127827.1359,-87068.3245,-57132.5484,-35834.2726,-19866.8961,-17717.2457,-13060.571,-16184.0951,-15684.1267,-15030.1203,-12902.7591,-6671.3752,-4136.6999,-5000.3279,-11077.8107,-11501.176,-7719.8303,-6533.4834,-5500.7919,-4859.3332,-4163.2919,-3483.4166,-3145.535,-2526.8153,972.3503
3414.085345,1355299.997,-2.2613,7.7848,-5.6018,-1564.4954,-1012.3288,-149.4596,-457.9328,-311.4477,-23.4631,-1383.917,19.6136,2.5725,8.1875,9.5665,29.803,18.6209,4.4728,19.1169,12.9589,2.9166,61.3931,-127578323.1,-152802488.3,-201216607.9,-469200079,-836392198.2,-1647430386,-3225320733,-6723450857,-13992514827,63221.4257,387063.2123,1752789.636,3505518.222,7007750.888,93571.1775,223024.4137,507314.5278,1092856.459,2244119.682,4630385.681,9239151.447,18491924.89,-25866.4909,-34192.2508,-48796.7507,-75251.1945,-128820.2777,-241171.6814,-495722.3543,-1007732.105,-2171971.709,-4656958.342,5297.2761,10596.0177,1782.8152,1816.8439,1781.7057,1112.7435,-1879750.579,-1616623.912,-1345373.823,-1109081.305,-840934.4795,-615360.3814,-459988.1592,-361022.8994,-291977.4933,-250378.4611,-188414.0902,-104167.487,-61742.7611,-39180.8992,-27798.9553,-17543.207,-11385.9651,-7765.9817,-14940.8518,-14349.9627,-15745.5506,-12989.1285,-7170.1557,-5283.6758,-7139.7243,-14754.7688,-12574.4465,-8277.6604,-6886.353,-5712.0973,-5026.2315,-4587.4338,-3830.8914,-3361.4233,-2595.7751,4.3651
3777.610918,1398797.654,1.3483,8.011,-13.3562,-784.424,-262.1374,-323.7994,-867.8148,-9675.4899,-2686.9914,-2865.8597,6.8596,5.1438,10.2117,176.6446,38.6311,8.6921,12.3419,31.576,288.5085,86.9028,80.9761,-21263273.87,-25866774.61,-34671264.35,-83675267.96,-151140426.5,-300033107,-591581062.6,-1238579803,-2588002764,12824.1303,78213.6675,352040.4674,704190.0193,1407735.008,18888.9673,45400.7848,102994.875,222053.8334,447682.9521,930801.6691,1852764.189,3714321.615,-17139.0124,-22978.1084,-33173.2666,-51651.9502,-89122.8717,-167894.3431,-346594.3043,-707159.2248,-1528200.591,-3284165.935,3843.5004,7691.2136,15.0907,13.4466,21.6416,83.6948,-2002656.063,-1568314.84,-1241871.549,-994719.7598,-837064.7279,-697970.1062,-573141.3878,-476765.7591,-382936.4731,-306806.7621,-263277.4443,-210665.1847,-148020.1777,-110235.3471,-90645.9472,-68830.8646,-46837.8025,-33890.7601,-26874.7579,-23229.4638,-21429.6885,-16149.711,-14052.8953,-9957.8378,-8521.937,-7627.3916,-3880.5776,-2306.6561,-4080.3418,-4661.2714,-3521.461,-3137.3167,-3427.9279,-3059.0397,-3353.326,18.9355
3984.318326,1628345.051,1.8135,8.3076,-274.0174,-1358.0226,-584.4145,-1642.5424,-185.7315,-3727.7249,-554.6428,-18147.3584,12.8024,28.9943,6.3524,47.7187,248.8001,17.9643,43.8526,9.7708,135.3087,21.2136,472.6418,-22325211.43,-27033267.42,-35958175.8,-85511178.83,-153635406.9,-304328297.9,-599534036.8,-1255189980,-2622576185,12658.7971,77555.8847,352852.0984,705972.5042,1415908,18676.9659,44574.3451,100945.962,217332.8879,453975.0599,925536.6038,1876550.095,3738792.371,-17348.1492,-23225.2444,-33462.7475,-52003.5095,-89572.3554,-168523.4654,-347708.0267,-709272.3459,-1532732.069,-3293835.751,3853.667,7701.3085,14.2086,16.2848,26.849,66.3705,-1859395.549,-1478935.196,-1192214.634,-973896.5452,-813847.8607,-658835.4846,-542036.3627,-467537.3468,-374132.0152,-292838.3173,-245545.993,-202677.3388,-147216.3714,-110702.5062,-89204.2245,-67323.11,-48525.9041,-34994.9363,-26555.4364,-24060.3497,-22836.7632,-17156.2299,-14811.2375,-10893.5553,-9754.8693,-7878.5165,-4326.2198,-2931.6271,-4769.0346,-5141.8458,-4195.1959,-3884.5505,-3517.2341,-3012.6007,-3422.9238,16.2218
3909.219532,1613274.686,1.2954,8.0862,-44.9232,-618.6841,-507.2519,-1214.6461,-377.1341,-3655.0335,-764.7778,-1009.7622,7.2881,21.7901,6.1565,75.4498,14.6332,11.5451,40.013,11.7908,129.6672,30.6245,36.8314,-21050637.25,-25348535.53,-33450326.52,-78034610.72,-139202265.4,-275207763.2,-540647527.3,-1132237281,-2366361173,11826.6854,72453.2375,329628.2871,659091.4797,1317848.76,17533.9916,41671.1678,94667.3993,203224.3104,425339.6732,869999.6353,1740508.561,3478164.53,-17095.7992,-22865.4785,-32891.9287,-51010.437,-87693.2126,-164750.1146,-339830.7789,-692858.5896,-1497534.456,-3218703.593,3791.8521,7582.4147,9.7139,10.405,23.5716,79.1342,-1740036.642,-1417471.136,-1186662.445,-967666.4071,-814209.6729,-685352.5944,-561758.1514,-467866.6287,-382473.0183,-304537.4355,-257269.9297,-214978.2405,-156118.5317,-117041.0184,-93384.1425,-68389.2435,-47037.5715,-34872.2675,-29377.1847,-26038.5438,-21939.2408,-17343.952,-14316.4958,-9822.9549,-8438.0445,-8037.7789,-4190.0339,-2504.7008,-4302.5867,-4967.6672,-3850.8041,-3455.3736,-3399.7549,-2933.7853,-3242.7352,19.2098
3353.55156,1763513.586,2.7101,6.3596,-21.5713,-740.9677,-1162.3088,-1670.9149,-287.198,-230.796,-231.5814,-4208.698,15.2409,22.5443,5.9698,2.3771,68.7582,22.8424,51.4134,11.7119,9.3949,8.2248,120.3058,-47062964.6,-56531295.79,-74561223.01,-173955309.3,-310442998.9,-612799007,-1201889420,-2511544452,-5238607136,25151.3753,153934.4566,697201.756,1394199.886,2785384.906,37270.8051,88580.8636,200759.2909,435217.5006,892994.3443,1844293.852,3671251.307,7349971.344,-20747.723,-27594.0578,-39548.9326,-61175.3118,-104962.3489,-196904.2676,-405497.1553,-825591.0095,-1782026.938,-3825743.287,4433.8861,8869.6397,63.8008,115.302,175.5289,341.2257,-1912058.677,-1548675.695,-1251085.936,-999098.5897,-816238.8795,-652894.4006,-496619.9505,-360217.4371,-271264.6795,-215426.6181,-181019.7275,-171962.1023,-130264.9657,-90777.9043,-67046.1849,-49977.2982,-34824.4789,-23971.5102,-18722.1181,-15470.4136,-14577.8944,-11825.6426,-10043.4811,-10176.1155,-4970.9877,-2836.6286,-2815.4709,-7478.6527,-6127.6597,-4962.791,-4039.8725,-3594.8594,-3517.3128,-2954.6146,-3692.3845,9.8631
3503.048069,1476445.028,1.6974,7.2513,-50.4415,-58.7862,-219.9788,-495.9702,-429.3675,-7531.6553,-291.7255,-14545.4699,4.5461,10.4215,10.9623,109.1081,211.4129,8.1663,17.9784,19.3913,253.8462,18.1306,431.8481,-38534987.56,-46405244.09,-61349244.5,-144147414.8,-257812398.2,-509355354.1,-1000819503,-2092384351,-4366218512,20631.8348,126389.6951,575238.3168,1150760.022,2306381.432,30322.1395,72743.3628,164278.1698,354725.3202,741375.9828,1510904.027,3054514.488,6088829.461,-19801.9885,-26383.1221,-37864.9451,-58654.8,-100755.5795,-189169.0261,-389752.3661,-794029.6468,-1714407.295,-3681508.966,4270.8551,8536.1823,63.6397,140.5296,169.6702,383.3947,-1986623.514,-1616500.882,-1301973.354,-1037634.202,-862068.6986,-696479.4961,-533466.6687,-399107.849,-306776.5027,-237477.0476,-195109.1752,-183213.1339,-135155.2475,-89144.667,-63532.5497,-50301.1078,-33140.292,-22568.6253,-15229.816,-15265.1241,-19060.5975,-13916.8068,-10092.8911,-10632.0748,-7602.3874,-4286.9007,-3119.7504,-6866.7959,-5743.9695,-4733.193,-3807.6793,-3432.7433,-3534.5765,-2987.7954,-3576.561,11.0546
3392.00637,1733624.223,2.7517,6.8186,-32.1078,-85.251,-567.4525,-165.3644,-2.8634,-566.9892,-342.2835,-5927.9426,10.1396,3.7102,0.5604,10.4384,93.2709,17.2172,7.2923,1.2409,24.562,12.0628,167.539,-50591772.02,-60745947.21,-80104118.56,-186905009.6,-333373489.8,-658001719.1,-1290292210,-2695779379,-5621931289,26851.207,164368.865,745819.2854,1491275.446,2978770.06,39629.4727,94839.7248,214977.573,463534.8515,956928.1263,1972928.334,3925161.36,7860308.231,-21097.1537,-28044.3548,-40180.4118,-62138.3135,-106597.262,-199921.1159,-411656.8154,-838023.778,-1808659.513,-3882542.41,4493.8779,8990.1047,53.1368,118.0093,174.032,244.6008,-1957843.096,-1535709.697,-1242310.669,-1001553.323,-833942.9298,-681264.3875,-527372.9995,-383438.1535,-289296.6016,-228585.9477,-193701.2074,-184099.5388,-136091.0577,-93944.8911,-66959.6062,-50059.5424,-37569.0329,-26920.9136,-20514.7829,-14868.4108,-14318.7254,-9870.0804,-9194.8016,-8729.3038,-4193.6797,-2441.6681,-2962.8412,-7376.6025,-5903.6858,-4657.8455,-3949.8263,-3519.0616,-3632.9549,-3013.7839,-3594.0068,9.6546
